id;screen_name;name;created_at;full_text;cleaned_text;text_length;hour_of_day;contains_keywords;tweet_category;complaint_category;discomfort_score;ollama_complaint_response;auto_reply;sentiment;sentiment_score;ollama_sentiment_response
1,87654E+18;rb12476300;Rickenbacker Ric;2025-01-07 08:17:14;@ENGIEpartFR \nJ’habite en Savoie. Je souhaite m’adresser à une agence ENGIE. Y a-t-il une liste des adresses disponible ou bien simplement l’adresse de référence sur la région. Merci;engiepartfr nj habite en savoie je souhaite m adresser à une agence engie y a t il une liste des adresses disponible ou bien simplement l adresse de référence sur la région merci;178;8;False;Autre;Application Engie;30;"Catégorie : Application Engie
Score d'inconfort : 30
Réponse : ""Bonjour, nous vous invitons à consulter le site web officiel d'Engie pour obtenir les informations nécessaires. Vous pouvez également contacter notre service client par téléphone ou email pour obtenir l'adresse de votre agence locale.""";"""Bonjour, nous vous invitons à consulter le site web officiel d'Engie pour obtenir les informations nécessaires. Vous pouvez également contacter notre service client par téléphone ou email pour obtenir l'adresse de votre agence locale.""";Neutre;50;Neutre
1,87661E+18;1_juste_hisse;1justice;2025-01-07 13:00:29;@ENGIEpartFR @ENGIEgroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j'ai baissé ma consommation ? Merci d'employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur #gaz #électricité #tarif2025;engiepartfr engiegroup vous trouvez normal de payer 200 euros en plus en 1 mois sachant que j ai baissé ma consommation merci d employer des conseillers avec une morale et pas une qui me menace parce que je change de fournisseur gaz électricité tarif2025;254;13;False;Panne & Urgence;Facturation (montant erroné, prélèvement injustifié);80;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 80
Réponse : ""Nous sommes désolés d'apprendre que vous avez été facturé un montant supérieur à ce qui devrait être payé, malgré votre réduction de consommation. Nous allons procéder à une vérification immédiate et vous contacterons dans les plus brefs délais pour résoudre cette situation.""";"""Nous sommes désolés d'apprendre que vous avez été facturé un montant supérieur à ce qui devrait être payé, malgré votre réduction de consommation. Nous allons procéder à une vérification immédiate et vous contacterons dans les plus brefs délais pour résoudre cette situation.""";Négatif;0;Négatif
1,877E+18;FouratiJerbi;Sonia jerbi fourati;2025-01-08 14:42:09;Assignation au voile \nAssignation à résidence ( forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu ) \nAssignation au look du 7 éme siècle \n@SoMabrouk @MedjbeurM @ZohraBitan vous en pensez quoi de @ENGIEgroup ?\nInclusif ou raciste ? https://t.co/kavaAyABWv;assignation au voile nassignation à résidence forcément elle bosse pas la voilée elle est en train de préparer le couscous du barbu nassignation au look du 7 éme siècle n somabrouk medjbeurm zohrabitan vous en pensez quoi de engiegroup ninclusif ou raciste;256;14;False;Autre;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90

Réponse : Il semble que vous avez rencontré des difficultés avec la réponse à vos questions concernant EngieGroup. Votre sentiment est de frustration et de mécontentement. Si vous le souhaitez, nous pouvons essayer de résoudre votre problème ou vous offrir une solution alternative. Pouvez-vous me donner plus de détails sur ce que vous attendez de notre service client ?";Nous analysons votre situation.;Négatif;0;Négatif
1,87742E+18;MissElerinna;𝓔𝓵𝓮𝓷𝓪  🎂🎁 J-29;2025-01-09 18:08:01;Bonjour @ENGIEpartFR est il possible d'échanger par mp s'il vous plaît ? Ça fait depuis le mois d'août que j'ai accepté votre devis et rien n'a bougé malgré les relances téléphoniques... pour quelque chose à faire en urgence ça commence à faire long.;bonjour engiepartfr est il possible d échanger par mp s il vous plaît ça fait depuis le mois d août que j ai accepté votre devis et rien n a bougé malgré les relances téléphoniques pour quelque chose à faire en urgence ça commence à faire long;243;18;True;Service Client;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90
Réponse : Bonjour ! Nous sommes désolés de vous entendre en cette situation. Votre demande d'échange de contrat a été reçue par notre équipe et nous allons vous contacter dans les prochaines heures pour discuter de la manière dont nous pouvons procéder. Merci de votre patience.";Bonjour ! Nous sommes désolés de vous entendre en cette situation. Votre demande d'échange de contrat a été reçue par notre équipe et nous allons vous contacter dans les prochaines heures pour discuter de la manière dont nous pouvons procéder. Merci de votre patience.;Négatif;0;Négatif
1,87765E+18;Griselidice;🌻Griselidice 🐈‍⬛;2025-01-10 09:30:30;@ENGIEpartFR Dites-moi @ENGIEpartFR que faites vous avec notre argent ? Abonnements gaz et électricité résiliés depuis le 10/12/24, remboursement prévu le 24/12/24 et maintenant prévu par chèque le 13/01 ! \nC’est pas du foutage de gueule ça ! 🤬;engiepartfr dites moi engiepartfr que faites vous avec notre argent abonnements gaz et électricité résiliés depuis le 10 12 24 remboursement prévu le 24 12 24 et maintenant prévu par chèque le 13 01 nc est pas du foutage de gueule ça;233;9;False;Facturation;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90
Réponse : ""Bonjour, nous sommes désolés de vous entendre dire qu'il y a eu une erreur dans le remboursement prévu de votre compte. Veuillez contacter notre service client au 01 45 39 40 10 pour obtenir plus d'informations et trouver une solution à ce problème. Nous vous remercions de votre patience et compréhension.""";"""Bonjour, nous sommes désolés de vous entendre dire qu'il y a eu une erreur dans le remboursement prévu de votre compte. Veuillez contacter notre service client au 01 45 39 40 10 pour obtenir plus d'informations et trouver une solution à ce problème. Nous vous remercions de votre patience et compréhension.""";Neutre;50;Négatif.
1,87841E+18;walidGSM;Deacon Frost;2025-01-12 11:48:15;@ENGIEpartFR @maison_travaux J'ai fait un contrat depuis lundi et jusqu'à maintenant il est pas active et en plus dans le site web d'Engie le traitement de dossier sous 24h PTDR..;engiepartfr maison travaux j ai fait un contrat depuis lundi et jusqu à maintenant il est pas active et en plus dans le site web d engie le traitement de dossier sous 24h ptdr;175;11;False;Autre;Délai d’intervention;80;"Catégorie : Délai d’intervention
Score d'inconfort : 80

Réponse : Bonjour, je suis désolé d'entendre que vous n'avez pas encore de service Engie activé depuis lundi et que le traitement de votre dossier n'est pas inclus dans les 24 heures. Veuillez contacter notre service client pour une assistance immédiate. Nous allons faire de notre mieux pour résoudre ce problème le plus rapidement possible.";Nous analysons votre situation.;Neutre;50;Néfast.
1,87907E+18;alex_lenoir;Alexandre Lenoir 🦋 🇫🇷🇪🇺🇺🇦;2025-01-14 07:55:12;Tentative d'hameçonnage usurpant @ENGIEpartFR @ENGIEnewsroom avec une promesse de remboursement. Mais le pétard est mouillé, le site cible est innaccessible. Ayez l'œil quand même : l'email d'accroche est très bien fait. https://t.co/he09CzuqMz;tentative d hameçonnage usurpant engiepartfr engienewsroom avec une promesse de remboursement mais le pétard est mouillé le site cible est innaccessible ayez l il quand même l email d accroche est très bien fait;211;7;False;Autre;Service client injoignable;90;"Catégorie : Service client injoignable
Score d'inconfort : 90

Réponse : Votre expérience avec EngiePartFR et EngieNewsRoom est préoccupante. Il semble que vous avez été contacté par une personne usurpant l'identité de Engie pour vous faire des promesses de remboursement, mais que le site Web cible est inaccessible et que vous n'avez pas pu obtenir de réponse à vos questions. Cela montre un manque de professionnalisme et de respect envers les clients. Nous nous excusons pour tout inconvénient causé et encourageons vous à contacter directement notre service client pour obtenir une assistance personnalisée.";Nous analysons votre situation.;Négatif;0;Négatif
1,87958E+18;doucetreize;13;2025-01-15 17:25:29;@ENGIEpartFR  je vais vous monter en l’air ! J’AI DEMANDÉ A PAYER TOUS LES MOIS BORDEL POURQUOI VOUS AVEZ CHANGE MON MODE DE PRELEVEMENT;engiepartfr je vais vous monter en l air j ai demandé a payer tous les mois bordel pourquoi vous avez change mon mode de prelevement;132;17;False;Autre;Facturation (montant erroné, prélèvement injustifié);70;"Catégorie : Facturation (montant erroné, prélèvement injustifié)
Score d'inconfort : 70
Réponse : ""Bonjour ! Nous sommes désolés d'entendre que vous avez des problèmes avec votre facture. Veuillez nous contacter pour que nous puissions vous aider à résoudre ce problème. Notre équipe est là pour vous aider et nous allons faire de notre mieux pour vous rendre service le plus rapidement possible.""";"""Bonjour ! Nous sommes désolés d'entendre que vous avez des problèmes avec votre facture. Veuillez nous contacter pour que nous puissions vous aider à résoudre ce problème. Notre équipe est là pour vous aider et nous allons faire de notre mieux pour vous rendre service le plus rapidement possible.""";Négatif;0;Négatif
1,87958E+18;ClaraBoile44334;Clara Boileau;2025-01-15 17:37:01;Mes parents ont plus de 70 ans, ils se retrouvent ce soir sans eau chaude et sans  chauffage, et vous n'intervenez pas en urgence !!! Sérieusement, et vous proclamez meilleur service client ?! Et s'ils tombent malades, vous les soignez ?!!\n@ENGIEpartFR\n@jpclamadieu\n@cathmacgregor https://t.co/HX77Xh1y2x;mes parents ont plus de 70 ans ils se retrouvent ce soir sans eau chaude et sans chauffage et vous n intervenez pas en urgence sérieusement et vous proclamez meilleur service client et s ils tombent malades vous les soignez n engiepartfr n jpclamadieu n cathmacgregor;267;17;True;Panne & Urgence;Pannes et urgences;100;"Catégorie : Pannes et urgences
Score d'inconfort : 100
Réponse : 
""Nous sommes désolés de constater que vos parents se retrouvent sans eau chaude et sans chauffage. Nous comprendons l'urgence de la situation et nous allons faire de notre mieux pour vous aider le plus rapidement possible. Veuillez contacter notre service client pour obtenir des informations précises sur la durée de votre interruption et les mesures que nous prenons pour résoudre ce problème. Nous sommes là pour vous soutenir et nous vous remercions de votre compréhension.""";;Négatif;0;Négatif
1,88057E+18;Alrianne_0;Jeremy Desvallees;2025-01-18 10:51:34;@ENGIEpartFR \nBonjour, on a un gros problème de contrat et de mauvais pdl pouvez nous aider, le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème.;engiepartfr nbonjour on a un gros problème de contrat et de mauvais pdl pouvez nous aider le service client a essayé nous aidez mais nous encore plus enfoncé dans ce problème;174;10;True;Service Client;Service client injoignable;80;"Catégorie : Service client injoignable
Score d'inconfort : 80
Réponse : @engiepartfr Merci de partager votre situation avec nous. Votre service client a été inopérant, il est donc préjudiciable à votre satisfaction. Nous allons vous aider dès que possible pour résoudre vos problèmes de contrat et PDL. Contactez-nous via le numéro de téléphone ou le mail indiqué sur notre site web, nous vous contacterons dans les plus brefs délais.";@engiepartfr Merci de partager votre situation avec nous. Votre service client a été inopérant, il est donc préjudiciable à votre satisfaction. Nous allons vous aider dès que possible pour résoudre vos problèmes de contrat et PDL. Contactez-nous via le numéro de téléphone ou le mail indiqué sur notre site web, nous vous contacterons dans les plus brefs délais.;Négatif;0;Négatif
